arcId,groundStation,sat,meaCtrlST,meaCtrlET,feed
2654,'╨ёдо-2',нюпг-138,50580,51794,0
2655,'╨ёдо-2',нюпг-138,50580,51794,1
2656,'м╜╢╗-2',нюпг-57,50795,51861,0
2657,'м╜╢╗-2',нюпг-57,50795,51861,1
2658,'м╜╢╗-1',нюпг-57,50796,51863,0
2659,'м╜╢╗-1',нюпг-57,50796,51863,1
2660,'╬фх╙-2',нюпг-122,50693,51911,0
2661,'╬фх╙-2',нюпг-122,50693,51911,1
2662,'ю╪жщ-2',нюпг-138,50750,51942,0
2663,'ю╪жщ-2',нюпг-138,50750,51942,1
2664,'додЧ-2',нюпг-1,50805,51987,0
2665,'додЧ-2',нюпг-1,50805,51987,1
2666,'ю╪жщ-1',нюпг-114,50917,52075,0
2667,'ю╪жщ-1',нюпг-114,50917,52075,1
2668,'жьгЛ-1',нюпг-114,51047,52086,0
2669,'жьгЛ-1',нюпг-114,51047,52086,1
2670,'╠╠╬╘-1',нюпг-20,51123,52099,0
2671,'╠╠╬╘-1',нюпг-20,51123,52099,1
2672,'гЮ╣╨-2',нюпг-130,50906,52100,0
2673,'гЮ╣╨-2',нюпг-130,50906,52100,1
2674,'ио╨ё-2',нюпг-138,50904,52143,0
2675,'ио╨ё-2',нюпг-138,50904,52143,1
2676,'пш╟╡-1',нюпг-122,50955,52150,0
2677,'пш╟╡-1',нюпг-122,50955,52150,1
2678,'гьаК-2',нюпг-89,50948,52168,0
2679,'гьаК-2',нюпг-89,50948,52168,1
2680,'╠╠╬╘-2',нюпг-122,50968,52169,0
2681,'╠╠╬╘-2',нюпг-122,50968,52169,1
2682,'жьгЛ-2',нюпг-97,51013,52201,0
2683,'жьгЛ-2',нюпг-97,51013,52201,1
2684,'гЮ╣╨-1',нюпг-122,51052,52206,0
2685,'гЮ╣╨-1',нюпг-122,51052,52206,1
2686,'╪яд╬к╧-1',нюпг-97,51115,52229,0
2687,'╪яд╬к╧-1',нюпг-97,51115,52229,1
2688,'ио╨ё-1',нюпг-20,51223,52250,0
2689,'ио╨ё-1',нюпг-20,51223,52250,1
2690,'ю╜хЬ-2',нюпг-56,51263,52443,0
2691,'ю╜хЬ-2',нюпг-56,51263,52443,1
2692,'ю╜хЬ-1',нюпг-56,51265,52445,0
2693,'ю╜хЬ-1',нюпг-56,51265,52445,1
2694,'©╕й╡-2',нюпг-105,51248,52450,0
2695,'©╕й╡-2',нюпг-105,51248,52450,1
2696,'ю╔цВ-1',нюпг-129,51343,52468,0
2697,'ю╔цВ-1',нюпг-129,51343,52468,1
2698,'Ё╓╢╨-2',нюпг-137,51329,52524,0
2699,'Ё╓╢╨-2',нюпг-137,51329,52524,1
2700,'Ё╓╢╨-1',нюпг-137,51331,52526,0
2701,'Ё╓╢╨-1',нюпг-137,51331,52526,1
2702,'нзбЁд╬фК-1',нюпг-121,51327,52569,0
2703,'нзбЁд╬фК-1',нюпг-121,51327,52569,1
2704,'ю╔цВ-2',нюпг-10,51419,52596,0
2705,'ю╔цВ-2',нюпг-10,51419,52596,1
2706,'гьаК-1',нюпг-137,51442,52649,0
2707,'гьаК-1',нюпг-137,51442,52649,1
2708,'©Б╤Шюу-1',нюпг-56,51480,52666,0
2709,'©Б╤Шюу-1',нюпг-56,51480,52666,1
2710,'╬фх╙-1',нюпг-137,51528,52675,0
2711,'╬фх╙-1',нюпг-137,51528,52675,1
2712,'╧Ч╤Ш╠У-1',нюпг-9,51741,52780,0
2713,'╧Ч╤Ш╠У-1',нюпг-9,51741,52780,1
2714,'додЧ-1',нюпг-145,51672,52801,0
2715,'додЧ-1',нюпг-145,51672,52801,1
2716,'иНшз-2',нюпг-145,51696,52883,0
2717,'иНшз-2',нюпг-145,51696,52883,1
2718,'иНшз-1',нюпг-145,51697,52885,0
2719,'иНшз-1',нюпг-145,51697,52885,1
2720,'пш╟╡-2',нюпг-137,51658,52891,0
2721,'пш╟╡-2',нюпг-137,51658,52891,1
2722,'╪яд╬к╧-2',нюпг-105,51883,52968,0
2723,'╪яд╬к╧-2',нюпг-105,51883,52968,1
2724,'╧Ч╤Ш╠У-2',нюпг-129,51790,53031,0
2725,'╧Ч╤Ш╠У-2',нюпг-129,51790,53031,1
2726,'©╕й╡-1',нюпг-96,51808,53049,0
2727,'©╕й╡-1',нюпг-96,51808,53049,1
2728,'╨ёдо-1',нюпг-105,52003,53115,0
2729,'╨ёдо-1',нюпг-105,52003,53115,1
2730,'нзбЁд╬фК-2',нюпг-128,52079,53295,0
2731,'нзбЁд╬фК-2',нюпг-128,52079,53295,1
2732,'╨ёдо-2',нюпг-9,52189,53352,0
2733,'╨ёдо-2',нюпг-9,52189,53352,1
2734,'©Б╤Шюу-2',нюпг-104,52135,53368,0
2735,'©Б╤Шюу-2',нюпг-104,52135,53368,1
2736,'ио╨ё-2',нюпг-96,52497,53437,0
2737,'ио╨ё-2',нюпг-96,52497,53437,1
2738,'╬фх╙-2',нюпг-136,52273,53443,0
2739,'╬фх╙-2',нюпг-136,52273,53443,1
2740,'м╜╢╗-2',нюпг-128,52267,53462,0
2741,'м╜╢╗-2',нюпг-128,52267,53462,1
2742,'м╜╢╗-1',нюпг-136,52285,53522,0
2743,'м╜╢╗-1',нюпг-136,52285,53522,1
2744,'додЧ-2',нюпг-144,52414,53576,0
2745,'додЧ-2',нюпг-144,52414,53576,1
2746,'ю╔цВ-1',нюпг-87,52813,53578,0
2747,'ю╔цВ-1',нюпг-87,52813,53578,1
2748,'╠╠╬╘-1',нюпг-8,52483,53591,0
2749,'╠╠╬╘-1',нюпг-8,52483,53591,1
2750,'жьгЛ-1',нюпг-144,52545,53618,0
2751,'жьгЛ-1',нюпг-144,52545,53618,1
2752,'жьгЛ-2',нюпг-144,52548,53619,0
2753,'жьгЛ-2',нюпг-144,52548,53619,1
2754,'гЮ╣╨-2',нюпг-128,52458,53636,0
2755,'гЮ╣╨-2',нюпг-128,52458,53636,1
2756,'ю╪жщ-2',нюпг-104,52417,53653,0
2757,'ю╪жщ-2',нюпг-104,52417,53653,1
2758,'ю╪жщ-1',нюпг-104,52418,53654,0
2759,'ю╪жщ-1',нюпг-104,52418,53654,1
2760,'пш╟╡-1',нюпг-120,52499,53694,0
2761,'пш╟╡-1',нюпг-120,52499,53694,1
2762,'╠╠╬╘-2',нюпг-120,52511,53713,0
2763,'╠╠╬╘-2',нюпг-120,52511,53713,1
2764,'гЮ╣╨-1',нюпг-120,52599,53759,0
2765,'гЮ╣╨-1',нюпг-120,52599,53759,1
2766,'ио╨ё-1',нюпг-120,52636,53770,0
2767,'ио╨ё-1',нюпг-120,52636,53770,1
2768,'╪яд╬к╧-1',нюпг-128,52607,53849,0
2769,'╪яд╬к╧-1',нюпг-128,52607,53849,1
2770,'гьаК-2',нюпг-104,52719,53921,0
2771,'гьаК-2',нюпг-104,52719,53921,1
2772,'ю╜хЬ-2',нюпг-135,52784,53994,0
2773,'ю╜хЬ-2',нюпг-135,52784,53994,1
2774,'ю╜хЬ-1',нюпг-135,52786,53995,0
2775,'ю╜хЬ-1',нюпг-135,52786,53995,1
2776,'©╕й╡-2',нюпг-86,52931,53997,0
2777,'©╕й╡-2',нюпг-86,52931,53997,1
2778,'Ё╓╢╨-1',нюпг-8,52866,54016,0
2779,'Ё╓╢╨-1',нюпг-8,52866,54016,1
2780,'Ё╓╢╨-2',нюпг-8,52868,54017,0
2781,'Ё╓╢╨-2',нюпг-8,52868,54017,1
2782,'╬фх╙-1',нюпг-135,53017,54207,0
2783,'╬фх╙-1',нюпг-135,53017,54207,1
2784,'©Б╤Шюу-1',нюпг-7,53076,54227,0
2785,'©Б╤Шюу-1',нюпг-7,53076,54227,1
2786,'ю╔цВ-2',нюпг-95,53076,54296,0
2787,'ю╔цВ-2',нюпг-95,53076,54296,1
2788,'додЧ-1',нюпг-95,53181,54381,0
2789,'додЧ-1',нюпг-95,53181,54381,1
2790,'гьаК-1',нюпг-143,53201,54419,0
2791,'гьаК-1',нюпг-143,53201,54419,1
2792,'иНшз-1',нюпг-95,53269,54423,0
2793,'иНшз-1',нюпг-95,53269,54423,1
2794,'иНшз-2',нюпг-95,53270,54425,0
2795,'иНшз-2',нюпг-95,53270,54425,1
2796,'╧Ч╤Ш╠У-2',нюпг-103,53375,54447,0
2797,'╧Ч╤Ш╠У-2',нюпг-103,53375,54447,1
2798,'пш╟╡-2',нюпг-119,53269,54468,0
2799,'пш╟╡-2',нюпг-119,53269,54468,1
2800,'╧Ч╤Ш╠У-1',нюпг-127,53322,54562,0
2801,'╧Ч╤Ш╠У-1',нюпг-127,53322,54562,1
2802,'©╕й╡-1',нюпг-53,53404,54585,0
2803,'©╕й╡-1',нюпг-53,53404,54585,1
2804,'╪яд╬к╧-2',нюпг-127,53372,54614,0
2805,'╪яд╬к╧-2',нюпг-127,53372,54614,1
2806,'╨ёдо-1',нюпг-103,53512,54682,0
2807,'╨ёдо-1',нюпг-103,53512,54682,1
2808,'╨ёдо-2',нюпг-134,53696,54817,0
2809,'╨ёдо-2',нюпг-134,53696,54817,1
2810,'©Б╤Шюу-2',нюпг-134,53728,54822,0
2811,'©Б╤Шюу-2',нюпг-134,53728,54822,1
2812,'нзбЁд╬фК-2',нюпг-102,53664,54906,0
2813,'нзбЁд╬фК-2',нюпг-102,53664,54906,1
2814,'нзбЁд╬фК-1',нюпг-102,53665,54907,0
2815,'нзбЁд╬фК-1',нюпг-102,53665,54907,1
2816,'ио╨ё-2',нюпг-16,53809,54962,0
2817,'ио╨ё-2',нюпг-16,53809,54962,1
2818,'╬фх╙-2',нюпг-118,53783,54985,0
2819,'╬фх╙-2',нюпг-118,53783,54985,1
2820,'м╜╢╗-2',нюпг-126,53821,54995,0
2821,'м╜╢╗-2',нюпг-126,53821,54995,1
2822,'м╜╢╗-1',нюпг-6,53880,54999,0
2823,'м╜╢╗-1',нюпг-6,53880,54999,1
2824,'додЧ-2',нюпг-94,53949,55126,0
2825,'додЧ-2',нюпг-94,53949,55126,1
2826,'жьгЛ-1',нюпг-142,54017,55166,0
2827,'жьгЛ-1',нюпг-142,54017,55166,1
2828,'жьгЛ-2',нюпг-142,54019,55167,0
2829,'жьгЛ-2',нюпг-142,54019,55167,1
2830,'ю╪жщ-2',нюпг-110,53993,55183,0
2831,'ю╪жщ-2',нюпг-110,53993,55183,1
2832,'ю╪жщ-1',нюпг-110,53995,55184,0
2833,'ю╪жщ-1',нюпг-110,53995,55184,1
2834,'╠╠╬╘-1',нюпг-134,53955,55196,0
2835,'╠╠╬╘-1',нюпг-134,53955,55196,1
2836,'гЮ╣╨-2',нюпг-134,53976,55204,0
2837,'гЮ╣╨-2',нюпг-134,53976,55204,1
2838,'ю╔цВ-1',нюпг-6,54045,55206,0
2839,'ю╔цВ-1',нюпг-6,54045,55206,1
2840,'пш╟╡-1',нюпг-118,54041,55241,0
2841,'пш╟╡-1',нюпг-118,54041,55241,1
2842,'╠╠╬╘-2',нюпг-102,54057,55248,0
2843,'╠╠╬╘-2',нюпг-102,54057,55248,1
2844,'гЮ╣╨-1',нюпг-118,54142,55313,0
2845,'гЮ╣╨-1',нюпг-118,54142,55313,1
2846,'ио╨ё-1',нюпг-118,54180,55329,0
2847,'ио╨ё-1',нюпг-118,54180,55329,1
2848,'©Б╤Шюу-1',нюпг-42,54588,55346,0
2849,'©Б╤Шюу-1',нюпг-42,54588,55346,1
2850,'гьаК-2',нюпг-110,54337,55373,0
2851,'гьаК-2',нюпг-110,54337,55373,1
2852,'©╕й╡-2',нюпг-133,54396,55422,0
2853,'©╕й╡-2',нюпг-133,54396,55422,1
2854,'╪яд╬к╧-1',нюпг-118,54189,55431,0
2855,'╪яд╬к╧-1',нюпг-118,54189,55431,1
2856,'Ё╓╢╨-2',нюпг-133,54462,55540,0
2857,'Ё╓╢╨-2',нюпг-133,54462,55540,1
2858,'Ё╓╢╨-1',нюпг-133,54463,55542,0
2859,'Ё╓╢╨-1',нюпг-133,54463,55542,1
2860,'ю╜хЬ-1',нюпг-93,54398,55623,0
2861,'ю╜хЬ-1',нюпг-93,54398,55623,1
2862,'ю╜хЬ-2',нюпг-93,54399,55625,0
2863,'ю╜хЬ-2',нюпг-93,54399,55625,1
2864,'╬фх╙-1',нюпг-117,54556,55755,0
2865,'╬фх╙-1',нюпг-117,54556,55755,1
2866,'ю╔цВ-2',нюпг-150,54654,55831,0
2867,'ю╔цВ-2',нюпг-150,54654,55831,1
2868,'додЧ-1',нюпг-93,54722,55869,0
2869,'додЧ-1',нюпг-93,54722,55869,1
2870,'гьаК-1',нюпг-93,54804,55881,0
2871,'гьаК-1',нюпг-93,54804,55881,1
2872,'иНшз-1',нюпг-93,54822,55895,0
2873,'иНшз-1',нюпг-93,54822,55895,1
2874,'иНшз-2',нюпг-93,54823,55898,0
2875,'иНшз-2',нюпг-93,54823,55898,1
2876,'пш╟╡-2',нюпг-101,54814,55996,0
2877,'пш╟╡-2',нюпг-101,54814,55996,1
2878,'ио╨ё-2',нюпг-4,55316,56083,0
2879,'ио╨ё-2',нюпг-4,55316,56083,1
2880,'╧Ч╤Ш╠У-1',нюпг-14,54906,56094,0
2881,'╧Ч╤Ш╠У-1',нюпг-14,54906,56094,1
2882,'╧Ч╤Ш╠У-2',нюпг-125,54856,56095,0
2883,'╧Ч╤Ш╠У-2',нюпг-125,54856,56095,1
2884,'©╕й╡-1',нюпг-124,54925,56160,0
2885,'©╕й╡-1',нюпг-124,54925,56160,1
2886,'╪яд╬к╧-2',нюпг-109,54986,56170,0
2887,'╪яд╬к╧-2',нюпг-109,54986,56170,1
2888,'╨ёдо-2',нюпг-158,55251,56172,0
2889,'╨ёдо-2',нюпг-158,55251,56172,1
2890,'╨ёдо-1',нюпг-101,55024,56234,0
2891,'╨ёдо-1',нюпг-101,55024,56234,1
2892,'нзбЁд╬фК-1',нюпг-141,55256,56401,0
2893,'нзбЁд╬фК-1',нюпг-141,55256,56401,1
2894,'нзбЁд╬фК-2',нюпг-141,55258,56402,0
2895,'нзбЁд╬фК-2',нюпг-141,55258,56402,1
2896,'©Б╤Шюу-2',нюпг-100,55192,56433,0
2897,'©Б╤Шюу-2',нюпг-100,55192,56433,1
2898,'╬фх╙-2',нюпг-116,55327,56527,0
2899,'╬фх╙-2',нюпг-116,55327,56527,1
2900,'м╜╢╗-2',нюпг-141,55339,56571,0
2901,'м╜╢╗-2',нюпг-141,55339,56571,1
2902,'м╜╢╗-1',нюпг-141,55340,56573,0
2903,'м╜╢╗-1',нюпг-141,55340,56573,1
2904,'жьгЛ-2',нюпг-116,55559,56580,0
2905,'жьгЛ-2',нюпг-116,55559,56580,1
2906,'ио╨ё-1',нюпг-3,56005,56670,0
2907,'ио╨ё-1',нюпг-3,56005,56670,1
2908,'жьгЛ-1',нюпг-149,55506,56704,0
2909,'жьгЛ-1',нюпг-149,55506,56704,1
2910,'гЮ╣╨-2',нюпг-124,55565,56723,0
2911,'гЮ╣╨-2',нюпг-124,55565,56723,1
2912,'ю╪жщ-2',нюпг-108,55525,56733,0
2913,'ю╪жщ-2',нюпг-108,55525,56733,1
2914,'ю╪жщ-1',нюпг-108,55527,56734,0
2915,'ю╪жщ-1',нюпг-108,55527,56734,1
2916,'╠╠╬╘-2',нюпг-100,55590,56736,0
2917,'╠╠╬╘-2',нюпг-100,55590,56736,1
2918,'╠╠╬╘-1',нюпг-100,55591,56738,0
2919,'╠╠╬╘-1',нюпг-100,55591,56738,1
2920,'╪яд╬к╧-1',нюпг-158,55909,56812,0
2921,'╪яд╬к╧-1',нюпг-158,55909,56812,1
2922,'ю╔цВ-1',нюпг-100,55604,56825,0
2923,'ю╔цВ-1',нюпг-100,55604,56825,1
2924,'гЮ╣╨-1',нюпг-116,55680,56866,0
2925,'гЮ╣╨-1',нюпг-116,55680,56866,1
2926,'©Б╤Шюу-1',нюпг-91,55731,56869,0
2927,'©Б╤Шюу-1',нюпг-91,55731,56869,1
2928,'пш╟╡-1',нюпг-108,55635,56875,0
2929,'пш╟╡-1',нюпг-108,55635,56875,1
2930,'додЧ-2',нюпг-100,55700,56930,0
2931,'додЧ-2',нюпг-100,55700,56930,1
2932,'Ё╓╢╨-2',нюпг-157,55945,56940,0
2933,'Ё╓╢╨-2',нюпг-157,55945,56940,1
2934,'Ё╓╢╨-1',нюпг-157,55947,56941,0
2935,'Ё╓╢╨-1',нюпг-157,55947,56941,1
2936,'©╕й╡-2',нюпг-140,55859,56967,0
2937,'©╕й╡-2',нюпг-140,55859,56967,1
2938,'гьаК-2',нюпг-100,55756,56993,0
2939,'гьаК-2',нюпг-100,55756,56993,1
2940,'ю╜хЬ-2',нюпг-148,56170,57241,0
2941,'ю╜хЬ-2',нюпг-148,56170,57241,1
2942,'╬фх╙-1',нюпг-115,56100,57298,0
2943,'╬фх╙-1',нюпг-115,56100,57298,1
2944,'додЧ-1',нюпг-91,56277,57340,0
2945,'додЧ-1',нюпг-91,56277,57340,1
2946,'ю╜хЬ-1',нюпг-99,56162,57376,0
2947,'ю╜хЬ-1',нюпг-99,56162,57376,1
2948,'гьаК-1',нюпг-148,56235,57470,0
2949,'гьаК-1',нюпг-148,56235,57470,1
2950,'пш╟╡-2',нюпг-99,56348,57481,0
2951,'пш╟╡-2',нюпг-99,56348,57481,1
2952,'ю╔цВ-2',нюпг-99,56362,57593,0
2953,'ю╔цВ-2',нюпг-99,56362,57593,1
2954,'╧Ч╤Ш╠У-2',нюпг-107,56475,57655,0
2955,'╧Ч╤Ш╠У-2',нюпг-107,56475,57655,1
2956,'╧Ч╤Ш╠У-1',нюпг-107,56476,57656,0
2957,'╧Ч╤Ш╠У-1',нюпг-107,56476,57656,1
2958,'╪яд╬к╧-2',нюпг-107,56514,57660,0
2959,'╪яд╬к╧-2',нюпг-107,56514,57660,1
2960,'ио╨ё-2',нюпг-115,56486,57665,0
2961,'ио╨ё-2',нюпг-115,56486,57665,1
2962,'╨ёдо-1',нюпг-107,56662,57688,0
2963,'╨ёдо-1',нюпг-107,56662,57688,1
2964,'©╕й╡-1',нюпг-123,56526,57738,0
2965,'©╕й╡-1',нюпг-123,56526,57738,1
2966,'иНшз-1',нюпг-99,56532,57767,0
2967,'иНшз-1',нюпг-99,56532,57767,1
2968,'иНшз-2',нюпг-99,56534,57768,0
2969,'иНшз-2',нюпг-99,56534,57768,1
2970,'╨ёдо-2',нюпг-99,56538,57770,0
2971,'╨ёдо-2',нюпг-99,56538,57770,1
2972,'©Б╤Шюу-2',нюпг-58,56810,57886,0
2973,'©Б╤Шюу-2',нюпг-58,56810,57886,1
2974,'нзбЁд╬фК-1',нюпг-139,56745,57931,0
2975,'нзбЁд╬фК-1',нюпг-139,56745,57931,1
2976,'жьгЛ-2',нюпг-131,56925,57965,0
2977,'жьгЛ-2',нюпг-131,56925,57965,1
2978,'нзбЁд╬фК-2',нюпг-106,56771,58009,0
2979,'нзбЁд╬фК-2',нюпг-106,56771,58009,1
2980,'╬фх╙-2',нюпг-123,56870,58071,0
2981,'╬фх╙-2',нюпг-123,56870,58071,1
2982,'м╜╢╗-1',нюпг-131,56936,58077,0
2983,'м╜╢╗-1',нюпг-131,56936,58077,1
2984,'жьгЛ-1',нюпг-123,57111,58151,0
2985,'жьгЛ-1',нюпг-123,57111,58151,1
2986,'ю╪жщ-2',нюпг-1,57162,58172,0
2987,'ю╪жщ-2',нюпг-1,57162,58172,1
2988,'ю╪жщ-1',нюпг-1,57164,58174,0
2989,'ю╪жщ-1',нюпг-1,57164,58174,1
2990,'м╜╢╗-2',нюпг-11,57070,58231,0
2991,'м╜╢╗-2',нюпг-11,57070,58231,1
2992,'ио╨ё-1',нюпг-11,57076,58255,0
2993,'ио╨ё-1',нюпг-11,57076,58255,1
2994,'гЮ╣╨-2',нюпг-139,57067,58264,0
2995,'гЮ╣╨-2',нюпг-139,57067,58264,1
2996,'гЮ╣╨-1',нюпг-98,57224,58302,0
2997,'гЮ╣╨-1',нюпг-98,57224,58302,1
2998,'ю╔цВ-1',нюпг-106,57214,58307,0
2999,'ю╔цВ-1',нюпг-106,57214,58307,1
3000,'╠╠╬╘-2',нюпг-123,57121,58345,0
3001,'╠╠╬╘-2',нюпг-123,57121,58345,1
3002,'╠╠╬╘-1',нюпг-123,57122,58346,0
3003,'╠╠╬╘-1',нюпг-123,57122,58346,1
3004,'╪яд╬к╧-1',нюпг-131,57199,58441,0
3005,'╪яд╬к╧-1',нюпг-131,57199,58441,1
3006,'додЧ-2',нюпг-11,57298,58442,0
3007,'додЧ-2',нюпг-11,57298,58442,1
3008,'пш╟╡-1',нюпг-147,57244,58462,0
3009,'пш╟╡-1',нюпг-147,57244,58462,1
3010,'©╕й╡-2',нюпг-138,57339,58504,0
3011,'©╕й╡-2',нюпг-138,57339,58504,1
3012,'гьаК-2',нюпг-106,57369,58525,0
3013,'гьаК-2',нюпг-106,57369,58525,1
3014,'Ё╓╢╨-1',нюпг-98,57303,58537,0
3015,'Ё╓╢╨-1',нюпг-98,57303,58537,1
3016,'Ё╓╢╨-2',нюпг-98,57305,58539,0
3017,'Ё╓╢╨-2',нюпг-98,57305,58539,1
3018,'©Б╤Шюу-1',нюпг-130,57357,58596,0
3019,'©Б╤Шюу-1',нюпг-130,57357,58596,1
3020,'ю╜хЬ-2',нюпг-146,57642,58790,0
3021,'ю╜хЬ-2',нюпг-146,57642,58790,1
3022,'╬фх╙-1',нюпг-122,57642,58843,0
3023,'╬фх╙-1',нюпг-122,57642,58843,1
3024,'ю╜хЬ-1',нюпг-114,57748,58857,0
3025,'ю╜хЬ-1',нюпг-114,57748,58857,1
3026,'додЧ-1',нюпг-146,57696,58928,0
3027,'додЧ-1',нюпг-146,57696,58928,1
3028,'пш╟╡-2',нюпг-97,57889,58951,0
3029,'пш╟╡-2',нюпг-97,57889,58951,1
3030,'ио╨ё-2',нюпг-97,58038,59075,0
3031,'ио╨ё-2',нюпг-97,58038,59075,1
3032,'ю╔цВ-2',нюпг-114,57972,59094,0
3033,'ю╔цВ-2',нюпг-114,57972,59094,1
3034,'гьаК-1',нюпг-20,57935,59117,0
3035,'гьаК-1',нюпг-20,57935,59117,1
3036,'╧Ч╤Ш╠У-2',нюпг-114,58004,59143,0
3037,'╧Ч╤Ш╠У-2',нюпг-114,58004,59143,1
3038,'╧Ч╤Ш╠У-1',нюпг-114,58005,59144,0
3039,'╧Ч╤Ш╠У-1',нюпг-114,58005,59144,1
3040,'╪яд╬к╧-2',нюпг-122,58002,59229,0
3041,'╪яд╬к╧-2',нюпг-122,58002,59229,1
3042,'©Б╤Шюу-2',нюпг-19,58279,59266,0
3043,'©Б╤Шюу-2',нюпг-19,58279,59266,1
3044,'©╕й╡-1',нюпг-137,58082,59269,0
3045,'©╕й╡-1',нюпг-137,58082,59269,1
3046,'╨ёдо-1',нюпг-97,58060,59295,0
3047,'╨ёдо-1',нюпг-97,58060,59295,1
3048,'╨ёдо-2',нюпг-154,58169,59313,0
3049,'╨ёдо-2',нюпг-154,58169,59313,1
3050,'иНшз-2',нюпг-114,58143,59321,0
3051,'иНшз-2',нюпг-114,58143,59321,1
3052,'нзбЁд╬фК-1',нюпг-9,58286,59434,0
3053,'нзбЁд╬фК-1',нюпг-9,58286,59434,1
3054,'╬фх╙-2',нюпг-105,58417,59606,0
3055,'╬фх╙-2',нюпг-105,58417,59606,1
3056,'м╜╢╗-1',нюпг-137,58429,59628,0
3057,'м╜╢╗-1',нюпг-137,58429,59628,1
3058,'жьгЛ-2',нюпг-19,58471,59643,0
3059,'жьгЛ-2',нюпг-19,58471,59643,1
3060,'ю╪жщ-2',нюпг-105,58525,59708,0
3061,'ю╪жщ-2',нюпг-105,58525,59708,1
3062,'ю╪жщ-1',нюпг-105,58526,59710,0
3063,'ю╪жщ-1',нюпг-105,58526,59710,1
3064,'жьгЛ-1',нюпг-145,58523,59761,0
3065,'жьгЛ-1',нюпг-145,58523,59761,1
3066,'м╜╢╗-2',нюпг-121,58611,59783,0
3067,'м╜╢╗-2',нюпг-121,58611,59783,1
3068,'гЮ╣╨-2',нюпг-137,58619,59800,0
3069,'гЮ╣╨-2',нюпг-137,58619,59800,1
3070,'гЮ╣╨-1',нюпг-129,58664,59824,0
3071,'гЮ╣╨-1',нюпг-129,58664,59824,1
3072,'ио╨ё-1',нюпг-129,58701,59835,0
3073,'ио╨ё-1',нюпг-129,58701,59835,1
3074,'пш╟╡-1',нюпг-28,58923,59839,0
3075,'пш╟╡-1',нюпг-28,58923,59839,1
3076,'ю╔цВ-1',нюпг-105,58647,59882,0
3077,'ю╔цВ-1',нюпг-105,58647,59882,1
3078,'╪яд╬к╧-1',нюпг-154,58816,59901,0
3079,'╪яд╬к╧-1',нюпг-154,58816,59901,1
3080,'╠╠╬╘-2',нюпг-113,58693,59914,0
3081,'╠╠╬╘-2',нюпг-113,58693,59914,1
3082,'╠╠╬╘-1',нюпг-113,58694,59916,0
3083,'╠╠╬╘-1',нюпг-113,58694,59916,1
3084,'додЧ-2',нюпг-113,58832,59996,0
3085,'додЧ-2',нюпг-113,58832,59996,1
3086,'иНшз-1',нюпг-105,58828,60025,0
3087,'иНшз-1',нюпг-105,58828,60025,1
3088,'©╕й╡-2',нюпг-120,58845,60045,0
3089,'©╕й╡-2',нюпг-120,58845,60045,1
3090,'Ё╓╢╨-1',нюпг-153,58887,60062,0
3091,'Ё╓╢╨-1',нюпг-153,58887,60062,1
3092,'гьаК-2',нюпг-113,58884,60082,0
3093,'гьаК-2',нюпг-113,58884,60082,1
3094,'нзбЁд╬фК-2',нюпг-128,58925,60164,0
3095,'нзбЁд╬фК-2',нюпг-128,58925,60164,1
3096,'ю╜хЬ-1',нюпг-8,59230,60291,0
3097,'ю╜хЬ-1',нюпг-8,59230,60291,1
3098,'ю╜хЬ-2',нюпг-144,59130,60328,0
3099,'ю╜хЬ-2',нюпг-144,59130,60328,1
3100,'╬фх╙-1',нюпг-104,59183,60354,0
3101,'╬фх╙-1',нюпг-104,59183,60354,1
3102,'ю╔цВ-2',нюпг-120,59458,60405,0
3103,'ю╔цВ-2',нюпг-120,59458,60405,1
3104,'Ё╓╢╨-2',нюпг-18,59335,60517,0
3105,'Ё╓╢╨-2',нюпг-18,59335,60517,1
3106,'пш╟╡-2',нюпг-136,59317,60533,0
3107,'пш╟╡-2',нюпг-136,59317,60533,1
3108,'ио╨ё-2',нюпг-136,59422,60564,0
3109,'ио╨ё-2',нюпг-136,59422,60564,1
3110,'╪яд╬к╧-2',нюпг-112,59584,60604,0
3111,'╪яд╬к╧-2',нюпг-112,59584,60604,1
